candidate	Label	SGMCI_score	valid_HiC_candidate	n_supported_edges	supported_edge_fraction	complete_clique_score	anchor_1	anchor_2	anchor_3	edge_1_2_weight	edge_1_2_threshold	edge_1_2_supported	edge_1_3_weight	edge_1_3_threshold	edge_1_3_supported	edge_2_3_weight	edge_2_3_threshold	edge_2_3_supported	interaction_type
(32, 33, 130)	0	0.8812409	False	1	0.3333333333333333	0	chr1:32000000-33000000	chr1:33000000-34000000	chr1:130000000-131000000	0.09182053804397583	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1594, 1648, 1651)	0	0.8812108	False	1	0.3333333333333333	0	chr9:53000000-54000000	chr9:107000000-108000000	chr9:110000000-111000000		0.007356441579759121	False		0.007356441579759121	False	0.017077526077628136	0.007356441579759121	True	cis
(1545, 1546, 1586)	0	0.8811805	False	1	0.3333333333333333	0	chr9:4000000-5000000	chr9:5000000-6000000	chr9:45000000-46000000	0.1576254814863205	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1855, 1864, 1947)	0	0.8811788	False	0	0.0	0	chr11:41000000-42000000	chr11:50000000-51000000	chr11:133000000-134000000		0.007356441579759121	False	0.0026101490948349237	0.007356441579759121	False		0.007356441579759121	False	cis
(2108, 2133, 2198)	0	0.8810522	False	0	0.0	0	chr13:24000000-25000000	chr13:49000000-50000000	chr13:114000000-115000000	0.00445539690554142	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2312, 2376, 2536)	0	0.8810388	False	0	0.0	0	chr15:5000000-6000000	chr15:69000000-70000000	chr17:36000000-37000000		0.007356441579759121	False		0.0012353004098129756	False	0.0007420704932883382	0.0012353004098129756	False	trans
(1562, 1591, 1604)	0	0.880743	False	0	0.0	0	chr9:21000000-22000000	chr9:50000000-51000000	chr9:63000000-64000000		0.007356441579759121	False	0.0021309717558324337	0.007356441579759121	False		0.007356441579759121	False	cis
(2212, 2239, 2297)	0	0.8807401	False	0	0.0	0	chr14:13000000-14000000	chr14:40000000-41000000	chr14:98000000-99000000		0.007356441579759121	False		0.007356441579759121	False	0.003502805018797517	0.007356441579759121	False	cis
(2428, 2451, 2481)	0	0.88071364	False	0	0.0	0	chr16:19000000-20000000	chr16:42000000-43000000	chr16:72000000-73000000		0.007356441579759121	False	0.0022429118398576975	0.007356441579759121	False		0.007356441579759121	False	cis
(2090, 2159, 2176)	0	0.8806904	False	0	0.0	0	chr13:6000000-7000000	chr13:75000000-76000000	chr13:92000000-93000000		0.007356441579759121	False		0.007356441579759121	False	0.0036762517411261797	0.007356441579759121	False	cis
(36, 37, 136)	0	0.8806897	False	1	0.3333333333333333	0	chr1:36000000-37000000	chr1:37000000-38000000	chr1:136000000-137000000	0.11795508116483688	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2006, 2007, 2083)	0	0.8806806	False	1	0.3333333333333333	0	chr12:56000000-57000000	chr12:57000000-58000000	chr12:133000000-134000000	0.10512550920248032	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2729, 2750, 2787)	0	0.88067174	False	0	0.0	0	chr20:5000000-6000000	chr20:26000000-27000000	chr20:63000000-64000000		0.007356441579759121	False	0.002887565875425935	0.007356441579759121	False		0.007356441579759121	False	cis
(1241, 2450, 2485)	0	0.8806472	False	0	0.0	0	chr7:6000000-7000000	chr16:41000000-42000000	chr16:76000000-77000000		0.0012353004098129756	False	0.00014655463746748865	0.0012353004098129756	False		0.007356441579759121	False	trans
(36, 37, 138)	0	0.88062406	False	1	0.3333333333333333	0	chr1:36000000-37000000	chr1:37000000-38000000	chr1:138000000-139000000	0.11795508116483688	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2308, 2331, 2353)	0	0.8806009	False	1	0.3333333333333333	0	chr15:1000000-2000000	chr15:24000000-25000000	chr15:46000000-47000000		0.007356441579759121	False		0.007356441579759121	False	0.014945688657462597	0.007356441579759121	True	cis
(2524, 2529, 2535)	0	0.880561	False	1	0.3333333333333333	0	chr17:24000000-25000000	chr17:29000000-30000000	chr17:35000000-36000000		0.007356441579759121	False		0.007356441579759121	False	0.007427566219121218	0.007356441579759121	True	cis
(1255, 1282, 1294)	0	0.8805533	False	0	0.0	0	chr7:20000000-21000000	chr7:47000000-48000000	chr7:59000000-60000000	0.0051826052367687225	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(881, 1813, 2100)	1	0.8805221	False	1	0.3333333333333333	0	chr4:190000000-191000000	chr10:133000000-134000000	chr13:16000000-17000000	0.04734067618846893	0.0012353004098129756	True		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2454, 2467, 2489)	0	0.8804955	False	0	0.0	0	chr16:45000000-46000000	chr16:58000000-59000000	chr16:80000000-81000000		0.007356441579759121	False		0.007356441579759121	False	0.006283679511398077	0.007356441579759121	False	cis
(2658, 2660, 2664)	1	0.88043475	False	1	0.3333333333333333	0	chr18:74000000-75000000	chr18:76000000-77000000	chr18:80000000-81000000	0.05655177682638168	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2100, 2752, 2796)	1	0.88027346	False	1	0.3333333333333333	0	chr13:16000000-17000000	chr20:28000000-29000000	chr21:7000000-8000000		0.0012353004098129756	False		0.0012353004098129756	False	0.022489095106720924	0.0012353004098129756	True	trans
(2210, 2254, 2265)	0	0.88015985	False	0	0.0	0	chr14:11000000-12000000	chr14:55000000-56000000	chr14:66000000-67000000		0.007356441579759121	False		0.007356441579759121	False	0.005045986268669367	0.007356441579759121	False	cis
(2097, 2124, 2134)	0	0.8801369	False	1	0.3333333333333333	0	chr13:13000000-14000000	chr13:40000000-41000000	chr13:50000000-51000000		0.007356441579759121	False		0.007356441579759121	False	0.008134237490594387	0.007356441579759121	True	cis
(2523, 2550, 2573)	0	0.88013464	False	0	0.0	0	chr17:23000000-24000000	chr17:50000000-51000000	chr17:73000000-74000000		0.007356441579759121	False		0.007356441579759121	False	0.0048974729143083096	0.007356441579759121	False	cis
(2100, 2847, 2851)	1	0.8801338	False	0	0.0	0	chr13:16000000-17000000	chr22:11000000-12000000	chr22:15000000-16000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2800, 2822, 2867)	0	0.88011634	False	0	0.0	0	chr21:11000000-12000000	chr21:33000000-34000000	chr22:31000000-32000000		0.007356441579759121	False		0.0012353004098129756	False	0.0010788441868498921	0.0012353004098129756	False	trans
(2523, 2858, 2859)	0	0.8800787	False	1	0.3333333333333333	0	chr17:23000000-24000000	chr22:22000000-23000000	chr22:23000000-24000000		0.0012353004098129756	False		0.0012353004098129756	False	0.13806650042533875	0.007356441579759121	True	trans
(38, 136, 543)	0	0.88003767	False	0	0.0	0	chr1:38000000-39000000	chr1:136000000-137000000	chr3:51000000-52000000		0.007356441579759121	False	0.0005415189079940319	0.0012353004098129756	False		0.0012353004098129756	False	trans
(2795, 2808, 2817)	0	0.8800121	False	1	0.3333333333333333	0	chr21:6000000-7000000	chr21:19000000-20000000	chr21:28000000-29000000		0.007356441579759121	False		0.007356441579759121	False	0.01297032367438078	0.007356441579759121	True	cis
(951, 952, 970)	1	0.8799811	False	0	0.0	0	chr5:69000000-70000000	chr5:70000000-71000000	chr5:88000000-89000000		0.007356441579759121	False	0.0019611071329563856	0.007356441579759121	False		0.007356441579759121	False	cis
(1590, 1657, 1660)	0	0.87994677	False	1	0.3333333333333333	0	chr9:49000000-50000000	chr9:116000000-117000000	chr9:119000000-120000000		0.007356441579759121	False		0.007356441579759121	False	0.03248226270079613	0.007356441579759121	True	cis
(133, 192, 212)	0	0.8799202	False	0	0.0	0	chr1:133000000-134000000	chr1:192000000-193000000	chr1:212000000-213000000		0.007356441579759121	False		0.007356441579759121	False	0.0033562183380126953	0.007356441579759121	False	cis
(582, 2598, 2599)	1	0.87991035	False	0	0.0	0	chr3:90000000-91000000	chr18:14000000-15000000	chr18:15000000-16000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2084, 2178, 2179)	0	0.879777	False	1	0.3333333333333333	0	chr13:0-1000000	chr13:94000000-95000000	chr13:95000000-96000000		0.007356441579759121	False		0.007356441579759121	False	0.0961390808224678	0.007356441579759121	True	cis
(2474, 2486, 2499)	0	0.8797762	False	1	0.3333333333333333	0	chr16:65000000-66000000	chr16:77000000-78000000	chr16:90000000-91000000	0.012968468479812145	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(131, 158, 161)	0	0.8797714	False	1	0.3333333333333333	0	chr1:131000000-132000000	chr1:158000000-159000000	chr1:161000000-162000000		0.007356441579759121	False		0.007356441579759121	False	0.008205648511648178	0.007356441579759121	True	cis
(2434, 2436, 2454)	0	0.8797647	False	1	0.3333333333333333	0	chr16:25000000-26000000	chr16:27000000-28000000	chr16:45000000-46000000	0.050548452883958817	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(582, 583, 626)	0	0.87973136	False	0	0.0	0	chr3:90000000-91000000	chr3:91000000-92000000	chr3:134000000-135000000		0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(1561, 1564, 1599)	0	0.8797083	False	1	0.3333333333333333	0	chr9:20000000-21000000	chr9:23000000-24000000	chr9:58000000-59000000	0.009858041070401669	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2449, 2475, 2494)	0	0.879638	False	0	0.0	0	chr16:40000000-41000000	chr16:66000000-67000000	chr16:85000000-86000000		0.007356441579759121	False		0.007356441579759121	False	0.005220866296440363	0.007356441579759121	False	cis
(2790, 2857, 2882)	0	0.8796077	False	0	0.0	0	chr21:1000000-2000000	chr22:21000000-22000000	chr22:46000000-47000000		0.0012353004098129756	False		0.0012353004098129756	False	0.00391265656799078	0.007356441579759121	False	trans
(2209, 2355, 2356)	0	0.87958395	False	1	0.3333333333333333	0	chr14:10000000-11000000	chr15:48000000-49000000	chr15:49000000-50000000		0.0012353004098129756	False		0.0012353004098129756	False	0.12311463803052902	0.007356441579759121	True	trans
(901, 902, 1063)	0	0.8795759	False	1	0.3333333333333333	0	chr5:19000000-20000000	chr5:20000000-21000000	chr5:181000000-182000000	0.1188066229224205	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2667, 2849, 2875)	0	0.8795196	False	1	0.3333333333333333	0	chr19:2000000-3000000	chr22:13000000-14000000	chr22:39000000-40000000		0.0012353004098129756	False	0.0018452847143635154	0.0012353004098129756	True		0.007356441579759121	False	trans
(121, 2100, 2797)	1	0.87947553	False	1	0.3333333333333333	0	chr1:121000000-122000000	chr13:16000000-17000000	chr21:8000000-9000000		0.0012353004098129756	False	0.00201422069221735	0.0012353004098129756	True		0.0012353004098129756	False	trans
(1719, 2795, 2804)	0	0.87944764	False	0	0.0	0	chr10:39000000-40000000	chr21:6000000-7000000	chr21:15000000-16000000		0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(1975, 1984, 2030)	0	0.87937117	False	0	0.0	0	chr12:25000000-26000000	chr12:34000000-35000000	chr12:80000000-81000000		0.007356441579759121	False	0.0013809619704261422	0.007356441579759121	False		0.007356441579759121	False	cis
(2100, 2158, 2176)	0	0.87932986	False	0	0.0	0	chr13:16000000-17000000	chr13:74000000-75000000	chr13:92000000-93000000		0.007356441579759121	False		0.007356441579759121	False	0.005009179934859276	0.007356441579759121	False	cis
(1438, 1439, 1452)	1	0.87916535	False	0	0.0	0	chr8:43000000-44000000	chr8:44000000-45000000	chr8:57000000-58000000		0.007356441579759121	False	0.0039767976850271225	0.007356441579759121	False		0.007356441579759121	False	cis
(2670, 2692, 2710)	0	0.8790411	False	0	0.0	0	chr19:5000000-6000000	chr19:27000000-28000000	chr19:45000000-46000000		0.007356441579759121	False	0.004053324460983276	0.007356441579759121	False		0.007356441579759121	False	cis
(1576, 1577, 1606)	1	0.87898946	False	1	0.3333333333333333	0	chr9:35000000-36000000	chr9:36000000-37000000	chr9:65000000-66000000	0.08525824546813965	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(2947, 2966, 2967)	0	0.8789514	False	1	0.3333333333333333	0	chrX:60000000-61000000	chrX:79000000-80000000	chrX:80000000-81000000		0.007356441579759121	False		0.007356441579759121	False	0.08150502294301987	0.007356441579759121	True	cis
(2101, 2104, 2174)	0	0.8788	False	0	0.0	0	chr13:17000000-18000000	chr13:20000000-21000000	chr13:90000000-91000000		0.007356441579759121	False		0.007356441579759121	False	0.0008485808502882719	0.007356441579759121	False	cis
(2427, 2443, 2790)	0	0.8787648	False	0	0.0	0	chr16:18000000-19000000	chr16:34000000-35000000	chr21:1000000-2000000	0.0010472090216353536	0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2676, 2689, 2850)	0	0.8787364	False	0	0.0	0	chr19:11000000-12000000	chr19:24000000-25000000	chr22:14000000-15000000		0.007356441579759121	False		0.0012353004098129756	False		0.0012353004098129756	False	trans
(2317, 2343, 2357)	0	0.87873	False	0	0.0	0	chr15:10000000-11000000	chr15:36000000-37000000	chr15:50000000-51000000		0.007356441579759121	False		0.007356441579759121	False	0.0042609707452356815	0.007356441579759121	False	cis
(1556, 1589, 1619)	0	0.8787266	False	0	0.0	0	chr9:15000000-16000000	chr9:48000000-49000000	chr9:78000000-79000000		0.007356441579759121	False	0.0015105707570910454	0.007356441579759121	False		0.007356441579759121	False	cis
(67, 72, 139)	0	0.87869734	False	1	0.3333333333333333	0	chr1:67000000-68000000	chr1:72000000-73000000	chr1:139000000-140000000	0.009171205572783947	0.007356441579759121	True		0.007356441579759121	False		0.007356441579759121	False	cis
(1123, 1125, 1198)	0	0.8786873	False	0	0.0	0	chr6:59000000-60000000	chr6:61000000-62000000	chr6:134000000-135000000		0.007356441579759121	False		0.007356441579759121	False	0.0010109525173902512	0.007356441579759121	False	cis
(2794, 2801, 2816)	0	0.87865645	False	0	0.0	0	chr21:5000000-6000000	chr21:12000000-13000000	chr21:27000000-28000000		0.007356441579759121	False	0.002072172472253442	0.007356441579759121	False		0.007356441579759121	False	cis
(2750, 2767, 2787)	0	0.8786217	False	0	0.0	0	chr20:26000000-27000000	chr20:43000000-44000000	chr20:63000000-64000000		0.007356441579759121	False		0.007356441579759121	False	0.003798641497269273	0.007356441579759121	False	cis
(28, 33, 142)	0	0.87861395	False	0	0.0	0	chr1:28000000-29000000	chr1:33000000-34000000	chr1:142000000-143000000	0.00669206352904439	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2086, 2140, 2167)	0	0.8785417	False	0	0.0	0	chr13:2000000-3000000	chr13:56000000-57000000	chr13:83000000-84000000		0.007356441579759121	False		0.007356441579759121	False	0.005914479028433561	0.007356441579759121	False	cis
(2101, 2128, 2137)	0	0.8784765	False	0	0.0	0	chr13:17000000-18000000	chr13:44000000-45000000	chr13:53000000-54000000		0.007356441579759121	False		0.007356441579759121	False	0.004030086565762758	0.007356441579759121	False	cis
(925, 929, 950)	0	0.87841475	False	0	0.0	0	chr5:43000000-44000000	chr5:47000000-48000000	chr5:68000000-69000000		0.007356441579759121	False	0.002427784726023674	0.007356441579759121	False		0.007356441579759121	False	cis
(1408, 1439, 1483)	0	0.8783748	False	0	0.0	0	chr8:13000000-14000000	chr8:44000000-45000000	chr8:88000000-89000000		0.007356441579759121	False	0.0015745323617011309	0.007356441579759121	False		0.007356441579759121	False	cis
(2324, 2360, 2408)	0	0.8782897	False	0	0.0	0	chr15:17000000-18000000	chr15:53000000-54000000	chr15:101000000-102000000		0.007356441579759121	False		0.007356441579759121	False	0.0019035851582884789	0.007356441579759121	False	cis
(2215, 2296, 2297)	0	0.8781822	False	1	0.3333333333333333	0	chr14:16000000-17000000	chr14:97000000-98000000	chr14:98000000-99000000		0.007356441579759121	False		0.007356441579759121	False	0.20318709313869476	0.007356441579759121	True	cis
(2096, 2123, 2155)	0	0.8781514	False	0	0.0	0	chr13:12000000-13000000	chr13:39000000-40000000	chr13:71000000-72000000		0.007356441579759121	False		0.007356441579759121	False	0.003470542374998331	0.007356441579759121	False	cis
(1094, 2500, 2583)	0	0.8781038	False	0	0.0	0	chr6:30000000-31000000	chr17:0-1000000	chr17:83000000-84000000	0.0006974167772568762	0.0012353004098129756	False		0.0012353004098129756	False		0.007356441579759121	False	trans
(2533, 2582, 2583)	1	0.87802935	False	0	0.0	0	chr17:33000000-34000000	chr17:82000000-83000000	chr17:83000000-84000000	0.0007874558796174824	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(2570, 2582, 2583)	0	0.87801206	False	0	0.0	0	chr17:70000000-71000000	chr17:82000000-83000000	chr17:83000000-84000000	0.0012398308608680964	0.007356441579759121	False		0.007356441579759121	False		0.007356441579759121	False	cis
(341, 362, 373)	0	0.877989	False	0	0.0	0	chr2:92000000-93000000	chr2:113000000-114000000	chr2:124000000-125000000		0.007356441579759121	False		0.007356441579759121	False	0.0020566305611282587	0.007356441579759121	False	cis
(1552, 1591, 1613)	0	0.87783444	False	0	0.0	0	chr9:11000000-12000000	chr9:50000000-51000000	chr9:72000000-73000000		0.007356441579759121	False	0.0019775545224547386	0.007356441579759121	False		0.007356441579759121	False	cis
(1581, 1606, 1611)	1	0.877815	False	0	0.0	0	chr9:40000000-41000000	chr9:65000000-66000000	chr9:70000000-71000000		0.007356441579759121	False	0.004353466909378767	0.007356441579759121	False		0.007356441579759121	False	cis
